name,domination_number,total_domination_number,connected_domination_number,semitotal_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,connected_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,wiener_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a tree graph,a connected_graph with min_degree at least 2,a connected_graph with min_degree at least 3,a connected_graph with min_degree at least 4,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected and chordal graph,a connected and bipartite graph with min_degree at least 2,a connected and bipartite graph with min_degree at least 3,a connected and bipartite graph with min_degree at least 4,a connected and planar graph with min_degree at least 2,a connected and planar graph with min_degree at least 3,a connected and planar graph with min_degree at least 4,a connected graph which is not K_n with min_degree at least 2,a connected graph which is not K_n with min_degree at least 3,a connected graph which is not K_n with min_degree at least 4,a connected and triangle-free graph with min_degree at least 2,a connected and triangle-free graph with min_degree at least 3,a connected and triangle-free graph with min_degree at least 4,a connected and at-free graph with min_degree at least 2,a connected and at-free graph with min_degree at least 3,a connected and at-free graph with min_degree at least 4,a connected and claw-free graph with min_degree at least 2,a connected and claw-free graph with min_degree at least 3,a connected and claw-free graph with min_degree at least 4,a connected graph with min_degree at least 2 and maximum degree at most 3,a connected and chordal graph with min_degree at least 2,a connected and chordal graph with min_degree at least 3,a connected and diamond-free graph,"a connected, cubic, and diamond-free graph",a connected and bull-free graph,positive_semidefinite_zero_forcing_number,graph_energy,square_positive_energy,second_largest_eigenvalues,a block graph, second_largest_eigenvalue,LG_residue,LG_annihilation,LG_graph_energy,LG_slater,square_residue,square_annihilation,square_zero_forcing_number,square_clique_number,outer_connected_domination_number,edge_domination_number,square_chromatic_number,cubed_chromatic_number,cube_residue,cube_annihilation,power_2_residue_sum,power_3_residue_sum,power_2_annihilation_sum,power_3_annihilation_sum,power_max_degree_residue_sum,power_max_degree_annihilation_sum,power_min_degree_residue_sum,power_min_degree_annihilation_sum,residue_residue_power_sum,roman_domination_number,double_roman_domination_number,two_rainbow_domination_number,three_rainbow_domination_number,restrained_domination_number,strong_harmonic_index,reciprocal_first_zagreb_index,reciprocal_second_zagreb_index,reciprocal_harary_index,reciprocal_second_zagreb_variation,reciprocal_randic_index,reciprocal_augmented_zagreb_index,reciprocal_sum_connectivity_index,reciprocal_hyper_zagreb_index,reciprocal_geometric_arithmetic_index,reciprocal_first_zagreb_index_2_degree,reciprocal_second_zagreb_index_2_degree,reciprocal_randic_index_2_degree,reciprocal_sum_connectivity_index_2_degree,reciprocal_geometric_arithmetic_index_2_degree,augmented_average_edge_degree,inverse_degree_plus_two_sum,inverse_degree_plus_one_sum,inverse_edge_degree_plus_two_sum,inverse_edge_degree_plus_one_sum,a connected graph that is a line graph
cubic90,3,5,5,6,5,2,5,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,133.0,7,3,9,7,7,10,7,3,9,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,19,(19+0j),(2+0j),False,2,4,9,31,4,2,6,8,5,3,4,5,12,1,6,5,6,12,18,6,18,6,18,6,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,54.72222222222227,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.198570168808264,0.2968395691609977,2.307523088549111,4.553252755304261,17.984244141867144,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic84,4,4,5,7,5,2,4,4,4,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,136.0,7,3,8,8,7,10,8,3,8,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,18,(19+0j),(2+0j),False,2,4,9,32,4,2,6,7,7,4,4,7,10,2,6,5,7,12,18,7,18,7,18,7,7.0,10.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,54.25000000000004,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2178209246661627,0.3222198601662888,2.3905081541649107,4.6218595716413775,17.938724458805517,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph3494,2,4,4,9,7,2,5,7,8,5,3,10,9,2,2,3,2,12,4.207106781186548,3.566666666666667,3.9997781539274735,1,4,2,6,7,3,2,1,127.0,3,2,8,6,6,8,5,-2,5,7,8,8,7,8,9,6,8,4,3,7,8,9,8,7,3.25,2.5,2.0,3.333333333333333,1.6666666666666667,13,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(9+0j),(2+0j),True,2,3,5,14,2,2,5,6,5,8,2,5,6,2,6,8,10,12,18,12,24,6,7,14,4.0,6.0,8,8,8,1.7833333333333332,6.625,2.0,28.02555555555554,1.7833333333333332,4.207106781186548,2.90625,3.9997781539274735,1.1666666666666667,7.685618083164126,0.5105555555555555,0.3944444444444444,1.873455824836651,2.891697823750341,8.954566330927316,2.9454545454545458,2.833333333333333,4.066666666666666,1.4857142857142858,1.7833333333333332,False
dodecahedron16,4,6,8,8,8,1,3,3,3,5,5,16,23,4,2,8,6,12,7.9663264951887856,7.933333333333333,9.545571900813233,2,3,2,5,8,6,4,1,332.0,8,3,12,10,8,15,13,4,11,11,12,14,8,10,14,13,14,11,8,10,12,15,13,8,4.333333333333333,5.333333333333333,4.0,8.0,3.2,13,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,3,23,(23+0j),(2+0j),False,2,5,12,39,5,3,8,6,4,4,6,4,7,2,8,8,10,16,24,10,24,8,16,13,8.0,12.0,8,10,4,3.966666666666666,2.055555555555556,2.7777777777777786,71.79666666666675,3.966666666666666,7.966326495188783,2.1680384087791484,9.545571900813233,3.333333333333332,22.919183588453087,0.3804535147392291,0.5251700680272111,3.463280616267028,6.298691979481978,22.95189310739156,6.738853503184713,3.3000000000000007,4.166666666666667,3.38095238095238,3.966666666666666,False
G9,2,3,3,4,2,1,2,2,2,2,2,5,5,2,3,2,2,5,2.5,2.5,2.5,2,2,2,2,2,3,2,1,15.0,3,1,3,2,2,4,3,0,3,3,3,2,3,3,3,3,3,3,3,2,3,4,4,3,2.0,2.5,1.6666666666666667,5.0,1.25,4,True,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,2,6,(5+0j),(1+0j),False,1,2,2,6,2,1,2,4,5,3,2,5,5,1,2,3,4,4,6,3,4,3,4,3,4.0,6.0,3,5,3,1.25,1.25,1.25,12.5,1.25,2.5,0.625,2.5,2.5,5.0,0.3125,0.3125,1.25,1.7677669529663689,5.0,2.0,1.25,1.6666666666666663,1.0,1.25,True
"the_wounded_spider_S(6,3)",4,4,4,10,6,1,5,6,6,4,2,10,9,4,2,4,3,12,4.212090618735671,3.6071428571428568,3.92660439837638,1,6,2,6,7,3,2,2,102.0,4,1,6,6,6,9,5,-2,6,8,6,8,6,7,9,4,8,4,3,7,8,8,9,6,2.1666666666666665,1.6666666666666667,1.4285714285714286,2.0,1.25,13,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(9+0j),(1+0j),True,1,4,6,13,2,4,6,6,7,6,3,7,8,3,5,10,13,13,18,16,33,6,7,16,5.0,9.0,7,9,6,1.803571428571428,6.777777777777778,2.25,30.70833333333332,1.803571428571428,4.212090618735671,2.486111111111112,3.92660439837638,1.5333333333333332,7.526065972770802,0.9069035021415974,0.3174603174603174,1.5879964892103633,2.524596669241483,8.410296174136771,2.571428571428572,2.875,4.142857142857142,1.4583333333333333,1.803571428571428,False
MathematicaGraph7584,3,4,4,8,6,2,3,5,5,5,3,9,8,3,2,3,2,12,3.9813804754348494,3.552380952380952,3.744169124198685,1,4,2,5,6,3,2,2,92.0,3,2,6,5,5,7,6,-3,4,6,6,7,6,7,8,5,7,4,3,6,7,7,7,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(2+0j),True,2,3,5,12,2,3,5,5,5,6,2,5,7,2,5,8,10,11,16,12,20,5,6,13,5.0,8.0,6,8,6,1.776190476190476,5.673611111111111,2.083333333333333,24.36499999999999,1.776190476190476,3.9813804754348494,2.009259259259259,3.744169124198685,1.25,7.17837366109056,0.7479081632653062,0.4583333333333333,1.8203717070506065,2.631703282868011,7.786994891703662,2.782608695652174,2.533333333333333,3.616666666666666,1.4416666666666669,1.776190476190476,False
MathematicaGraph7590,2,3,3,8,7,1,5,6,6,4,2,9,8,2,2,2,2,10,3.537023368100676,2.845238095238095,3.320726024829036,1,6,2,6,7,3,2,1,80.0,2,2,7,6,6,8,4,-1,5,7,7,7,7,7,8,3,7,3,2,6,7,8,7,7,2.1666666666666665,1.5,1.2857142857142858,1.8,1.125,13,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(8+0j),(1+0j),True,1,2,4,12,2,2,5,6,7,7,2,7,8,2,5,8,10,12,17,13,29,6,7,13,4.0,6.0,7,8,7,1.4226190476190472,6.527777777777778,1.666666666666667,26.45833333333333,1.4226190476190472,3.537023368100676,3.268518518518519,3.320726024829036,1.0333333333333334,6.308105506485327,0.5360331632653061,0.3452380952380952,1.5175198064624662,2.393674320387956,7.853479895704665,2.206896551724138,2.625,3.809523809523809,1.1861111111111111,1.4226190476190472,False
MathematicaGraph7547,2,3,3,5,4,1,2,3,3,4,2,6,5,2,2,2,2,10,2.770055610029662,2.5666666666666664,2.524563864689584,1,3,2,3,4,3,2,1,32.0,2,2,4,3,3,5,4,-4,2,4,4,4,4,4,5,3,4,3,2,3,4,5,4,4,2.333333333333333,2.0,1.5,3.0,1.2,7,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,6,(5+0j),(1+0j),True,1,2,3,6,2,2,3,3,4,4,2,4,5,2,3,5,7,7,10,7,10,3,4,7,4.0,6.0,4,5,4,1.2833333333333332,3.611111111111111,1.5833333333333333,13.416666666666664,1.2833333333333332,2.770055610029662,0.9675925925925926,2.524563864689584,1.1666666666666667,4.654655746264211,0.6858333333333333,0.4499999999999999,1.4674042471506288,1.89002926544502,4.921336360886606,2.0,1.6999999999999995,2.4166666666666665,1.0166666666666666,1.2833333333333332,False
MathematicaGraph7553,3,4,4,6,4,1,2,3,3,5,3,7,6,3,2,3,2,12,3.308060412490447,3.1333333333333333,3.049127729379168,1,3,2,3,4,3,2,2,50.0,3,2,4,3,3,6,5,-5,2,4,4,5,4,5,6,4,5,4,3,4,5,5,5,4,2.333333333333333,2.333333333333333,1.75,3.5,1.4,7,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,8,(6+0j),(1+0j),True,1,3,4,7,2,3,4,3,4,4,2,4,5,2,4,6,8,8,12,8,12,3,4,8,5.0,8.0,5,6,4,1.5666666666666669,3.861111111111111,1.9166666666666663,16.566111111111105,1.5666666666666669,3.308060412490447,0.9212962962962964,3.049127729379168,1.6666666666666663,5.711235281175108,0.8647222222222222,0.515,1.701806258301438,2.21212976650054,5.852904601798949,2.4,1.95,2.75,1.2333333333333332,1.5666666666666669,False
MathematicaGraph7557,3,4,5,7,4,1,2,3,3,6,3,8,7,3,2,4,2,14,3.808060412490447,3.633333333333333,3.549127729379168,1,3,2,4,5,4,3,1,76.0,4,1,5,4,3,7,6,-6,2,5,5,6,4,6,7,5,6,4,3,4,5,7,7,4,3.0,2.6666666666666665,2.0,4.0,1.6,9,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(7+0j),(1+0j),True,1,3,4,8,2,3,5,3,4,5,2,4,5,2,4,7,9,10,14,9,14,4,5,11,5.0,8.0,5,7,4,1.8166666666666664,4.111111111111111,2.166666666666667,19.628888888888884,1.8166666666666664,3.808060412490447,1.0462962962962965,3.549127729379167,2.166666666666667,6.711235281175108,0.9272222222222222,0.5816666666666666,1.9558893008990683,2.5698741822498263,6.868210073857789,2.8,2.2,3.083333333333333,1.4333333333333331,1.8166666666666664,False
MathematicaGraph7594,4,4,4,9,5,2,3,5,5,5,3,9,8,4,2,4,2,12,4.091422815075581,3.733333333333333,3.84106044561731,1,3,2,4,6,3,3,2,92.0,4,2,5,5,5,7,6,-3,4,6,5,7,5,7,8,6,7,5,3,6,6,7,7,5,3.333333333333333,3.0,2.25,4.5,1.8,10,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(8+0j),(2+0j),True,2,3,5,11,2,3,6,5,4,5,2,4,6,2,5,7,9,12,17,9,17,4,6,11,6.0,10.0,6,7,5,1.8666666666666667,5.583333333333334,2.222222222222222,24.13222222222221,1.8666666666666667,4.091422815075581,1.61076817558299,3.84106044561731,1.0,7.386706553833088,0.8451303854875285,0.4555555555555555,1.851329666858831,2.6471691697248474,7.701471120079829,2.909090909090909,2.5166666666666666,3.583333333333333,1.5023809523809522,1.8666666666666667,False
MathematicaGraph7580,3,4,5,8,5,1,3,4,4,6,3,9,8,3,2,4,2,14,4.121320343559642,3.8,3.8656243103068935,1,4,2,4,6,4,3,1,98.0,4,2,6,5,4,8,6,-5,3,6,6,7,5,7,8,5,7,5,3,5,6,8,7,5,2.5,2.25,1.8,3.0,1.5,10,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,10,(8+0j),(2+0j),True,2,3,5,11,2,3,5,4,5,6,2,5,6,2,5,7,9,11,16,11,21,4,6,11,5.0,8.0,6,8,5,1.9,5.0625,2.25,23.778333333333325,1.9,4.121320343559642,1.59375,3.8656243103068935,2.083333333333333,7.371236166328254,0.8941666666666667,0.5361111111111112,1.9747644792730308,2.742012318741503,7.808294005433061,2.909090909090909,2.5,3.533333333333333,1.5190476190476192,1.9,False
MathematicaGraph7609,2,4,4,8,6,2,4,6,7,5,3,9,8,2,2,3,2,12,3.916502219436389,3.4333333333333336,3.697102672463695,1,4,2,5,6,3,2,1,98.0,3,2,7,5,5,7,5,-3,4,6,7,7,6,7,8,5,7,4,3,6,7,8,7,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,9,(8+0j),(2+0j),True,2,3,4,12,2,2,5,5,5,7,2,5,6,2,5,7,9,11,16,11,21,5,6,12,4.0,6.0,7,7,7,1.7166666666666666,5.673611111111111,1.9583333333333333,23.93833333333332,1.7166666666666666,3.916502219436389,2.233217592592593,3.697102672463695,1.2499999999999998,7.054655746264212,0.5800000000000001,0.4333333333333333,1.8369258318596524,2.692284968507316,7.946436988149077,2.782608695652174,2.5333333333333337,3.6166666666666663,1.4095238095238096,1.7166666666666666,False
F_2conn_example_HaHeHe,8,8,11,12,8,4,6,8,10,7,6,20,24,8,3,10,6,15,9.865305980755142,9.733333333333334,10.788410689854778,2,3,2,6,12,7,5,2,680.0,12,2,12,12,9,16,14,5,13,14,12,17,10,14,18,17,18,14,8,13,15,18,18,10,6.0,6.666666666666667,5.0,10.0,4.0,18,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,4,27,(23+0j),(2+0j),False,2,7,13,38,5,3,11,10,5,16,6,5,6,2,10,9,11,23,33,11,33,9,23,17,12.0,20.0,12,16,8,4.866666666666668,3.888888888888889,4.111111111111111,81.77882086167813,4.866666666666668,9.865305980755142,2.85116598079561,10.788410689854782,7.333333333333334,23.67673435381234,0.5943764172335602,0.6606802721088437,3.958102178690933,6.8621578933764695,23.86440262166045,8.0,4.6000000000000005,5.999999999999999,4.038095238095237,4.866666666666668,False
cubic80,3,5,5,7,5,2,4,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,133.0,7,3,9,7,7,10,8,3,8,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,19,(19+0j),(2+0j),False,2,4,9,31,4,2,6,7,5,3,4,6,11,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,54.90277777777781,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1965230536659107,0.291761148904006,2.2797384698279783,4.5177810138476415,17.95294044989533,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic94,3,5,6,6,5,2,5,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,135.0,7,3,9,7,6,10,7,3,9,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,19,(20+0j),(2+0j),False,2,4,9,29,4,2,6,8,4,3,4,4,12,1,6,5,6,12,18,6,18,6,18,6,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,54.16666666666672,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2207105064247921,0.326530612244898,2.419607704741967,4.65535117721182,17.929410674842995,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic43,4,4,6,7,5,2,5,5,5,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,143.0,7,3,8,8,6,10,7,3,8,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,18,(20+0j),(3+0j),False,3,4,9,31,4,2,6,8,7,4,4,7,9,2,6,5,7,12,18,7,18,7,18,7,7.0,10.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,52.84722222222225,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2716257243638196,0.4018858654572941,2.650389032476936,4.858450406255408,17.938951742477713,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph7392,1,2,1,8,7,1,6,7,7,2,1,8,7,1,2,1,1,6,2.6457513110645903,1.75,2.474873734152916,1,7,2,7,7,2,1,1,49.0,1,1,7,6,7,7,2,2,6,7,7,6,7,7,7,1,6,1,1,6,7,7,7,7,2.0,1.1428571428571428,1.0,1.3333333333333333,0.8888888888888888,14,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,5,(7+0j),0j,True,0,1,3,12,1,1,4,7,8,7,1,8,8,1,4,8,9,11,15,13,31,7,7,13,2.0,3.0,7,7,8,0.875,7.020408163265306,0.9999999999999998,24.5,0.875,2.6457513110645907,4.408163265306122,2.474873734152916,0.0238095238095238,4.630064794363033,0.1632653061224489,0.1428571428571428,0.9999999999999998,1.8708286933869704,7.0,1.5555555555555556,2.444444444444444,3.625,0.7777777777777779,0.875,False
cubic57,4,4,5,7,5,2,4,4,4,4,3,12,18,4,3,6,5,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,140.0,7,3,8,8,7,10,8,3,8,9,8,9,6,7,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,16,(19+0j),(2+0j),False,2,4,9,32,4,2,6,7,6,4,5,6,10,2,6,5,7,12,18,7,18,7,18,7,7.0,10.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,53.13888888888893,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2500708616780045,0.3733347505668934,2.5862596931970256,4.818961021333311,17.979249334656018,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic56,3,4,5,6,5,1,3,3,3,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,144.0,7,3,9,8,7,11,9,3,8,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,17,(19+0j),(2+0j),False,2,4,9,31,4,2,6,6,5,3,4,5,8,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,7,3,2.999999999999999,1.3333333333333337,2.0000000000000004,52.38888888888893,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2743764172335601,0.4092970521541951,2.710617275887211,4.934240989389937,17.976296244194288,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph7393,1,2,1,9,8,1,7,8,8,2,1,9,8,1,2,1,1,6,2.82842712474619,1.7777777777777777,2.6666666666666665,1,8,2,8,8,2,1,1,64.0,1,1,8,7,8,8,2,3,7,8,8,7,8,8,8,1,7,1,1,7,8,8,8,8,2.0,1.125,1.0,1.2857142857142858,0.9,16,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,6,(8+0j),0j,True,0,1,4,14,1,1,4,8,9,8,1,9,9,1,4,9,10,12,16,15,36,8,8,15,2.0,3.0,8,8,9,0.8888888888888891,8.015625,1.0,30.0,0.8888888888888891,2.82842712474619,5.359375,2.6666666666666665,0.0178571428571428,5.028314888437671,0.140625,0.125,1.0,2.0,8.0,1.6,2.7666666666666666,4.111111111111111,0.7999999999999999,0.8888888888888891,False
cubic42,3,5,5,6,4,2,4,5,5,4,3,12,18,3,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,153.0,8,2,9,7,7,10,8,2,8,9,9,9,6,8,9,9,9,9,6,8,9,11,10,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,18,(21+0j),(3+0j),False,3,4,9,30,4,2,6,7,6,4,4,6,8,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,8,3,2.999999999999999,1.3333333333333337,2.0000000000000004,51.33333333333336,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.3121743512219702,0.460811287477954,2.849429763281761,5.03847411504744,17.91549018147788,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic95,4,4,6,6,6,2,4,4,4,4,4,12,18,4,2,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,144.0,6,3,8,8,6,10,8,4,8,8,8,10,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,16,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,4,4,4,6,6,2,6,5,7,12,18,7,18,7,18,7,7.0,11.0,6,6,4,2.999999999999999,1.3333333333333337,2.0000000000000004,52.75000000000003,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2448979591836734,0.3673469387755103,2.5714285714285707,4.810702354423639,18.0,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
